,movie_id,title,tags
3331,301365,The Neon Demon,"thriller horror model ellefan karlglusman jenamalon bellaheathcot abbeyle keanureev christinahendrick desmondharrington alessandronivola charlesbak nicolaswindingrefn when aspir model jess move to lo angeles, her youth and vital are devour by a group of beauty-obsess women who will take ani mean necessari to get what she has. theneondemon beauti is vicious."
3334,7326,Juno,"comedi drama romanc sexual becominganadult puberti firsttim oscaraward pregnancyandbirth pregnantminor precoc partnership teenag teenagepregn ellenpag michaelcera jennifergarn jasonbateman allisonjanney j.k.simmon oliviathirlbi eileenpedd rainnwilson danielclark jasonreitman a young girl name juno get herself pregnant and tri to stand on her own, but soon learn a few lesson about be grown up. juno a comedi about grow up... and the bump along the way."
3336,681,Diamonds Are Forever,adventur action thriller spi fight secretorgan satellit secretag plasticsurgeri smuggl murder extort violenc millionair fingerprint dirtbik womandrown casinoown oldwomanmurd highdiv genderdisguis aftercreditssting mastervillain seanconneri jillst.john charlesgray lanawood jimmydean brucecabot puttersmith bruceglov normannburton josephfurst guyhamilton diamond are stolen onli to be sold again in the intern market. jame bond infiltr a smuggl mission to find out who’ guilty. the mission take him to la vega where bond meet hi archenemi blofeld. diamondsareforev the man who made 007 a household number
3337,238,The Godfather,"drama crime itali loveatfirstsight lossoffath patriarch organizedcrim mafia lawyer italianamerican crimefamili risetopow mobboss 1940 marlonbrando alpacino jamescaan richards.castellano robertduval sterlinghayden johnmarley richardcont allettieri dianekeaton francisfordcoppola span the year 1945 to 1955, a chronicl of the fiction italian-american corleon crime family. when organ crime famili patriarch, vito corleon bare surviv an attempt on hi life, hi youngest son, michael step in to take care of the would-b killers, launch a campaign of bloodi revenge. thegodfath an offer you can't refuse."
3339,19913,(500) Days of Summer,"comedi drama romanc date sex jealousi fight architect galleri interview sister parti love friend fate losangel summer ikea year heartach josephgordon-levitt zooeydeschanel chloëgracemoretz geoffreyarend matthewgraygubl clarkgregg patriciabelch rachelboston minkakelli ianreedkesl marcwebb tom (joseph gordon-levitt), greeting-card writer and hopeless romantic, is caught complet off-guard when hi girlfriend, summer (zooey deschanel), suddenli dump him. he reflect on their 500 day togeth to tri to figur out where their love affair went sour, and in do so, tom rediscov hi true passion in life. (500)daysofsumm it wa almost like fall in love."
3341,77930,Magic Mike,"drama comedi danc florida stripclub malestripp novic channingtatum matthewmcconaughey alexpettyf codyhorn oliviamunn joemanganiello mattbom jamesmartinkelli reidcarolin adamrodríguez stevensoderbergh mike, an experienc stripper, take a younger perform call the kid under hi wing and school him in the art of partying, pick up women, and make easi money. magicmik work all day. work it all night."
3343,253,Live and Let Die,adventur action thriller londonengland newyork bomb england spi sheriff dualident secretident drugtraff tarotcard heroin crocodil jamaica secretmiss secretintelligenceservic motorboat drugsmuggl voodoo tombston aftercreditssting rogermoor yaphetkotto janeseymour cliftonjam juliusharri geoffreyhold davidhedison gloriahendri bernardle loismaxwel guyhamilton jame bond must investig a mysteri murder case of a british agent in new orleans. soon he find himself up against a gangster boss name mr. big. liveandletdi roger moor is jame bond.
3344,17908,My Dog Skip,"comedi drama famili mississippi childhoodmemori dog frankiemuniz dianelan kevinbacon lukewilson chaoncross harryconnickjr. jayrussel a shi boy is unabl to make friend in yazoo city, mississippi in 1942, until hi parent give him a terrier puppi for hi ninth birthday. the dog, which he name skip, becom well known and love throughout the commun and enrich the life of the boy, willie, as he grow into manhood. base on the best-sel mississippi memoir by the late willi morris. mydogskip everi famili need an optimist."
3345,8390,"Definitely, Maybe","comedi romanc lovesick loveofone'slif narrat lover kiss daughter affect relat makeamatch sexeduc relationship divorc fatherdaughterrelationship pastrelationship ryanreynold abigailbreslin elizabethbank islafish rachelweisz kevinklin derekluk lianebalaban anniepariss nestorserrano adambrook when will decid to tell hi daughter the stori of how he met her mother, he discov that a second look at the past might also give him a second chanc at the future. definitely,mayb three relationships. three disasters. one last chance."
3346,57119,Jumping the Broom,comedi africanamerican wed classdiffer martha'svineyard paulapatton juliebowen meagangood mikeepp angelabassett lazalonso lorettadevin tashasmith garydourdan romeomil salimakil two veri differ famili converg on martha' vineyard one weekend for a wedding. jumpingthebroom sometim the onli way to get past famili drama... is to jump right over it.
3347,3291,"Good Night, and Good Luck.","drama histori telecast communist politicalactiv tvshow politician govern anti-commun davidstrathairn jeffdaniel alexborstein roseabdoo diannereev tatedonovan reeddiamond mattross patriciaclarkson robertdowneyjr. georgeclooney the stori of journalist, edward r murrow' stand against senat mccarthy' anti-communist witch-hunt in the earli 1950s. goodnight,andgoodluck. they took on the govern with noth but the truth."
3348,398,Capote,"crime drama gay self-fulfillingpropheci basedonnovel journal ident dream literatureresearch literatur dyinganddeath biographi philipseymourhoffman alliemickelson craigarchibald bronwencoleman kateshindl davidwilsonbarn michaelj.burg catherinekeen kwesiameyaw andrewfarago bennettmil a biopic of the writer, truman capot and hi assign for the new yorker to write the non-fict book, 'in cold blood'. capot in cold blood"
3351,682,The Man with the Golden Gun,adventur action thriller londonengland england martialart assassin exoticisland gold hitman secretmiss villain bangkok thailand floatplan karat hongkong duel pistol secretservic aftercreditssting rogermoor christopherle brittekland maudadam hervévillecha cliftonjam richardloo soon-tekoh marclawr bernardle guyhamilton a golden bullet ha 007 engrav on it as it smash into the secret servic headquarters. the bullet came from the profession killer scaramanga who ha yet to miss a target and jame bond begin a mission to tri and stop him. themanwiththegoldengun the man with the golden gun is readi to assassin jame bond.
3357,1696,The Devil's Rejects,"drama horror crime sadist kill fire sheriff bountyhunt cocain motel ax sadism psychopath roadtrip sequel murder rampag antisocialpersonalitydisord serialkil shootout tortur corps sadist extremeviol brutal maniac violenc stab killingspre heldatgunpoint cultfilm roadkil macabr misogynist roadmovi killerclown paintedfac evilclown homicidalmaniac sadistichorror sidhaig billmoseley sherimoonzombi williamforsyth kenfore matthewmcgrori leslieeasterbrook geoffreylewi priscillabarn davesheridan robzombi the sequel to hous of 1000 corps – the firefli famili are ambush at their isol home by sheriff wydel and a squad of arm men gun blaze – yet onli oti and hi sister, baby, manag to escap the barrag of bullet unharmed. hide out in a backwat motel, the want sibl wait to rendezv with their errant father, captain spaulding, kill whoever happen to stand in their way. thedevil'sreject death walk behind. hell wait ahead."
3358,308639,Dope,"crime drama comedi california hip-hop harvardunivers geek comingofag teenag drug highschoolstud shameikmoor kierseyclemon tonyrevolori zoëkravitz chaneliman rickfox rakimmay blakeanderson quincybrown forestwhitak rickfamuyiwa malcolm is care surviv life in a tough neighborhood in lo angel while juggl colleg applications, academ interviews, and the sat. a chanc invit to an underground parti lead him into an adventur that could allow him to go from be a geek, to be dope, to ultim be himself. dope it' hard out here for a geek."
3360,2662,House of 1000 Corpses,horror upperclass halloween psychopath urbanlegend youth satanicritu sidhaig billmoseley sherimoonzombi karenblack erindaniel chrishardwick rainnwilson jenniferjostyn tomtowl waltongoggin robzombi two teenag coupl travel across the backwood of texa search for urban legend of serial killer end up as prison of a bizarr and sadist backwat famili of serial killers. houseof1000corps you'll never get out alive.
3365,241771,Beyond the Lights,"romanc drama talent success musician womandirector gugumbatha-raw natepark minniedriv machinegunkelli dannyglov amlameen benitomartinez aishahind indiajean-jacqu darrylstephen ginaprince-bythewood noni jean is a hot new rise star. but not all is what it seems, and the pressur caus noni to nearli fall apart - until she meet kaz nicol, a promis young cop and aspir politician who' been assign to her detail. can kaz' love give noni the courag to find her own voic and break free to becom the artist she wa meant to be? beyondthelight open your heart, find your voice."
